SOi,Noi,RSPMi,SPMi,AQI
6.594842473350697,22.875,99.0,140.66666666666666,140.66666666666666
12.5,17.5,45.0,117.81937623869312,117.81937623869312
13.95,33.7,40.0,123.33333333333333,123.33333333333333
15.76095700009386,56.375,0.0,261.0,261.0
3.125,9.0,38.0,69.0,69.0
23.75,75.0,183.83673469387753,189.00434927470332,189.00434927470332
13.75,52.5,0.0,189.00434927470332,189.00434927470332
13.75,27.5,60.0,117.81937623869312,117.81937623869312
6.25,12.5,38.0,16.0,38.0
12.5,27.5,99.0,189.00434927470332,189.00434927470332
18.75,23.75,68.0,117.81937623869312,117.81937623869312
5.0,27.0,71.0,112.0,112.0
10.75,26.0,99.0,228.0,228.0
27.625,22.374999999999996,64.0,127.33333333333333,127.33333333333333
8.375,45.37499999999999,0.0,189.00434927470332,189.00434927470332
11.125,65.5,80.0,102.66666666666667,102.66666666666667
7.08333333375,14.8958333375,19.33333333,95.0,95.0
30.0,33.5,97.0,141.33333333333331,141.33333333333331
6.125,45.25000000000001,35.66666667,103.33333333333333,103.33333333333333
8.875,4.375,66.58563750532086,87.0,87.0
15.0,31.25,0.0,117.81937623869312,117.81937623869312
18.75,55.0,145.44897959183675,189.00434927470332,189.00434927470332
14.375,89.75,0.0,415.5813953488372,415.5813953488372
27.5,36.25,81.0,161.0452865463435,161.0452865463435
6.594842473350697,21.749999999999996,53.0,121.33333333333333,121.33333333333333
15.0,25.0,71.0,161.0452865463435,161.0452865463435
2.5,17.5,44.0,145.0732290673237,145.0732290673237
12.0,96.75,58.33333333,130.44444446666665,130.44444446666665
8.125,62.25,43.0,121.33333333333333,121.33333333333333
8.53489107177592,15.63292100694444,20.0,40.0,40.0
14.48426227011652,23.299495322397007,128.7158934890604,173.37836342959858,173.37836342959858
7.0375,10.6,17.33,140.0,140.0
2.5,61.25,0.0,67.25419256550896,67.25419256550896
6.25,26.25,74.0,117.81937623869312,117.81937623869312
6.594842473350697,11.875,55.0,125.33333333333333,125.33333333333333
31.0,39.75,64.0,117.33333333333333,117.33333333333333
5.0,10.0,44.0,67.25419256550896,67.25419256550896
26.25,33.75,82.67,98.0,98.0
14.48426227011652,23.299495322397007,66.0,293.0,293.0
10.375,23.5,0.0,411.16279069767444,411.16279069767444
12.5,42.5,51.0,117.81937623869312,117.81937623869312
102.33333333333333,300.9166666666667,129.36634718323694,404.1860465116279,404.1860465116279
16.25,23.75,80.0,161.0452865463435,161.0452865463435
6.25,65.0,25.0,189.00434927470332,189.00434927470332
7.5,5.625,66.58563750532086,112.0,112.0
6.25,12.5,75.0,145.0732290673237,145.0732290673237
2.5,21.25,86.0,67.25419256550896,86.0
32.0,42.75000000000001,98.0,163.33333333333331,163.33333333333331
134.33333333333331,13.75,74.0,189.00434927470332,189.00434927470332
20.0,25.0,133.32653061224488,117.81937623869312,133.32653061224488
5.125,11.375,181.81632653061223,164.0,181.81632653061223
22.25,32.125,0.0,200.33,200.33
20.375,43.625,95.0,176.66666666666666,176.66666666666666
29.5,13.125,0.0,243.0,243.0
5.5,13.875,47.0,98.0,98.0
21.625,30.625,78.0,137.33333333333331,137.33333333333331
5.0,67.5,0.0,361.7526103681993,361.7526103681993
18.75,44.375,0.0,269.0,269.0
2.5,42.5,84.0,189.00434927470332,189.00434927470332
14.6875,25.0,45.33333333,103.77777780000001,103.77777780000001
8.53489107177592,15.63292100694444,129.28571428571428,185.33333333333331,185.33333333333331
2.5,26.25,25.0,189.00434927470332,189.00434927470332
6.594842473350697,23.75,66.0,152.66666666666666,152.66666666666666
13.25,23.250000000000004,0.0,343.75,343.75
23.875,46.375,129.36634718323694,189.00434927470332,189.00434927470332
13.875,27.875,81.0,172.66666666666666,172.66666666666666
11.75,16.625,107.06122448979592,160.66666666666666,160.66666666666666
4.625,24.0,128.7158934890604,400.93023255813955,400.93023255813955
13.75,18.75,107.06122448979592,161.0452865463435,161.0452865463435
5.0,31.25,58.0,145.0732290673237,145.0732290673237
22.5,33.75,141.40816326530611,161.0452865463435,161.0452865463435
3.125,7.5,24.0,37.0,37.0
33.7875,44.3375,0.0,358.75,358.75
25.875,84.625,0.0,437.4418604651163,437.4418604651163
6.0,13.5,121.20408163265306,144.66666666666666,144.66666666666666
13.75,18.75,55.0,161.0452865463435,161.0452865463435
2.5,31.25,66.0,173.37836342959858,173.37836342959858
23.875,18.0,82.0,100.0,100.0
16.25,23.299495322397007,147.46938775510205,173.37836342959858,173.37836342959858
2.5,12.0,46.0,102.66666666666667,102.66666666666667
23.5,30.0,139.3877551020408,159.33333333333331,159.33333333333331
13.75,18.75,55.0,117.81937623869312,117.81937623869312
17.5,53.75,71.0,189.00434927470332,189.00434927470332
11.75,27.75,143.42857142857142,15.83,143.42857142857142
9.125,45.99999999999999,17.0,30.0,45.99999999999999
10.25,41.75,128.7158934890604,186.66666666666666,186.66666666666666
27.5,35.0,172.3810204081633,152.0,172.3810204081633
7.0,14.75,44.0,82.0,82.0
14.625,100.9,0.0,322.083333375,322.083333375
13.75,20.0,96.0,161.0452865463435,161.0452865463435
23.75,69.125,36.0,129.33333333333334,129.33333333333334
0.0,0.0,0.0,0.0,0.0
5.0,11.25,151.51020408163265,117.81937623869312,151.51020408163265
7.125,58.5,54.66666667,121.33333333333333,121.33333333333333
6.7375,10.0,59.33,196.88666666666666,196.88666666666666
13.75,16.25,37.0,16.44,37.0
7.5,38.75,27.0,189.00434927470332,189.00434927470332
22.125,36.875,98.24450975251996,210.0,210.0
5.0,10.0,31.0,67.25419256550896,67.25419256550896
13.75,23.75,96.0,173.37836342959858,173.37836342959858
15.0,21.25,84.0,161.0452865463435,161.0452865463435
35.75,45.25000000000001,153.53061224489795,153.33333333333331,153.53061224489795
22.5,32.5,78.67,96.0,96.0
5.0,43.125,73.0,160.66666666666666,160.66666666666666
13.25,22.999999999999996,83.0,148.66666666666666,148.66666666666666
8.5,82.5,104.36734700612246,175.77777779999997,175.77777779999997
3.625,7.625,83.0,118.0,118.0
11.875,21.0,143.42857142857142,206.0,206.0
13.0,31.25,86.0,162.0,162.0
13.625,8.75,98.24450975251996,179.33333333333331,179.33333333333331
11.25,67.375,197.9795918367347,249.0,249.0
25.5,34.875,64.0,88.0,88.0
6.25,12.5,0.0,117.81937623869312,117.81937623869312
13.75,25.0,0.0,173.37836342959858,173.37836342959858
2.5,108.0,0.0,361.7526103681993,361.7526103681993
2.5,37.5,65.0,189.00434927470332,189.00434927470332
2.5,125.0,0.0,361.7526103681993,361.7526103681993
12.5,18.75,59.0,117.81937623869312,117.81937623869312
16.75,23.375,81.0,156.66666666666666,156.66666666666666
31.0,40.25000000000001,94.0,106.0,106.0
6.25,13.75,52.0,22.1,52.0
22.75,67.875,32.0,93.0,93.0
6.125,37.5,22.0,64.66666667,64.66666667
19.75,32.5,175.75510204081633,191.33333333333331,191.33333333333331
11.375,21.625,88.0,125.33333333333333,125.33333333333333
5.375,49.74999999999999,35.0,93.0,93.0
19.7708333375,12.9166666625,47.66666667,98.0,98.0
2.5,13.75,34.0,145.0732290673237,145.0732290673237
8.53489107177592,15.63292100694444,36.0,19.2,36.0
47.5,37.75,111.10204081632654,130.66666666666666,130.66666666666666
11.25,32.5,30.0,117.81937623869312,117.81937623869312
2.5,24.4583333375,39.33333333,161.33333333333331,161.33333333333331
143.66666666666666,10.0,71.0,189.00434927470332,189.00434927470332
2.5,23.75,52.0,145.0732290673237,145.0732290673237
7.5,22.5,39.0,117.81937623869312,117.81937623869312
2.5,17.0,63.66666667,153.1111111333333,153.1111111333333
4.375,15.7291666625,37.5,71.0,71.0
2.5,32.5,84.0,189.00434927470332,189.00434927470332
12.5,15.0,59.0,23.45,59.0
12.0,16.75,37.0,82.0,82.0
11.125,12.250000000000002,43.0,95.0,95.0
7.125,9.625,51.0,108.66666666666667,108.66666666666667
13.75,25.0,70.0,173.37836342959858,173.37836342959858
10.75,19.5,66.58563750532086,95.0,95.0
14.0,18.625,128.7158934890604,148.66666666666666,148.66666666666666
25.0,35.0,34.0,173.37836342959858,173.37836342959858
3.625,12.0,0.0,173.37836342959858,173.37836342959858
25.0,37.5,0.0,224.0,224.0
2.5,16.25,97.0,145.0732290673237,145.0732290673237
7.875,107.4,0.0,260.0,260.0
17.5,68.75,169.69387755102042,189.00434927470332,189.00434927470332
26.125,18.0,128.7158934890604,195.33333333333331,195.33333333333331
17.875,121.3,0.0,375.416666625,375.416666625
2.5,16.75,0.0,173.37836342959858,173.37836342959858
9.875,24.249999999999996,65.0,195.33333333333331,195.33333333333331
21.25,27.5,71.0,117.81937623869312,117.81937623869312
13.75,16.25,58.0,117.81937623869312,117.81937623869312
8.75,15.0,66.0,25.2,66.0
15.0,18.75,171.71428571428572,173.37836342959858,173.37836342959858
11.25,23.624999999999996,0.0,432.5581395348837,432.5581395348837
4.0,15.5,53.0,120.66666666666666,120.66666666666666
2.5,16.25,89.0,145.0732290673237,145.0732290673237
15.0,25.0,88.0,161.0452865463435,161.0452865463435
14.48426227011652,23.299495322397007,0.0,173.37836342959858,173.37836342959858
9.5,41.50000000000001,24.0,45.0,45.0
16.75,33.125,98.0,178.66666666666666,178.66666666666666
12.5,23.75,0.0,145.0732290673237,145.0732290673237
5.916666666250001,12.6875,99.66666667,168.44444446666665,168.44444446666665
6.594842473350697,28.875,123.22448979591837,148.66666666666666,148.66666666666666
14.48426227011652,23.299495322397007,72.0,90.0,90.0
13.75,20.0,55.0,161.0452865463435,161.0452865463435
17.125,60.5,0.0,164.0,164.0
5.875,30.0,30.0,58.0,58.0
12.5,88.75,77.0,242.0,242.0
13.75,22.5,73.0,161.0452865463435,161.0452865463435
15.76095700009386,76.375,0.0,455.18604651162786,455.18604651162786
11.125,16.0,128.7158934890604,173.37836342959858,173.37836342959858
10.833333333750002,22.8125,65.33333333,143.33333333333331,143.33333333333331
11.625,16.375,93.0,168.66666666666666,168.66666666666666
14.625,82.25,0.0,383.75,383.75
19.0,27.875,0.0,419.30232558139534,419.30232558139534
102.0,10.0,61.0,189.00434927470332,189.00434927470332
21.25,25.0,99.0,117.81937623869312,117.81937623869312
10.375,49.875,44.66666667,94.66666667,94.66666667
6.594842473350697,19.25,103.0204081632653,150.0,150.0
10.0,104.0,0.0,189.00434927470332,189.00434927470332
8.9375,29.3125,0.0,374.166666625,374.166666625
8.125,42.5,107.06122448979592,234.0,234.0
2.5,6.25,177.77551020408163,173.37836342959858,177.77551020408163
5.0,50.0,111.10204081632654,361.7526103681993,361.7526103681993
24.0,52.125,28.0,93.0,93.0
13.625,42.87499999999999,129.36634718323694,88.0,129.36634718323694
24.0,54.875,127.26530612244898,212.0,212.0
5.375,8.75,73.749430523918,34.0,73.749430523918
15.875,27.5,83.0,177.33333333333331,177.33333333333331
5.625,47.24999999999999,0.0,449.7674418604651,449.7674418604651
5.0,178.0,0.0,189.00434927470332,189.00434927470332
12.5,28.75,119.18367346938776,145.0732290673237,145.0732290673237
6.75,41.62499999999999,71.0,142.66666666666666,142.66666666666666
8.75,63.75,61.0,189.00434927470332,189.00434927470332
95.0,8.75,57.0,189.00434927470332,189.00434927470332
17.5,26.25,167.6734693877551,54.44,167.6734693877551
81.5,145.0,0.0,446.51162790697674,446.51162790697674
2.5,12.5,90.0,145.0732290673237,145.0732290673237
22.5,33.75,98.0,161.0452865463435,161.0452865463435
15.25,28.625,88.0,164.66666666666666,164.66666666666666
7.5,38.75,0.0,189.00434927470332,189.00434927470332
9.625,71.0,53.0,119.33333333333333,119.33333333333333
25.0,35.0,176.4218367346939,156.66666666666666,176.4218367346939
10.0,62.625,96.0,176.66666666666666,176.66666666666666
7.75,60.625,0.0,403.95348837209303,403.95348837209303
6.5,12.625,109.08163265306122,164.66666666666666,164.66666666666666
6.594842473350697,34.0,54.0,162.66666666666666,162.66666666666666
6.25,53.75,0.0,361.7526103681993,361.7526103681993
20.820428328144587,30.082038534895588,98.24450975251996,161.0452865463435,161.0452865463435
18.75,25.0,185.85714285714283,161.0452865463435,185.85714285714283
13.75,25.0,0.0,173.37836342959858,173.37836342959858
15.76095700009386,24.75,157.57142857142856,178.33333333333331,178.33333333333331
40.375,26.875,83.61982436042825,148.66666666666666,148.66666666666666
15.0,20.0,96.0,173.37836342959858,173.37836342959858
9.75,57.5,24.0,71.0,71.0
11.125,120.7,0.0,404.4186046511628,404.4186046511628
29.5,37.25,92.0,155.33333333333331,155.33333333333331
6.862500000000001,5.625,11.33,22.33,22.33
15.25,24.874999999999996,0.0,173.37836342959858,173.37836342959858
39.0,15.5,35.0,123.33333333333333,123.33333333333333
8.53489107177592,15.63292100694444,61.212765957446805,123.33333333333333,123.33333333333333
15.76095700009386,65.125,0.0,290.7,290.7
7.5,35.0,0.0,95.0,95.0
14.143917715348291,7.0,66.58563750532086,108.0,108.0
10.0,73.75,119.18367346938776,189.00434927470332,189.00434927470332
2.5,5.625,36.0,100.22,100.22
11.125,41.75,56.0,87.0,87.0
2.5,26.25,33.0,117.81937623869312,117.81937623869312
16.25,18.75,75.0,173.37836342959858,173.37836342959858
31.25,37.5,167.6734693877551,142.0,167.6734693877551
5.0,45.0,76.0,361.7526103681993,361.7526103681993
10.125,26.125,73.749430523918,130.4542772861357,130.4542772861357
2.5,18.75,22.0,145.0732290673237,145.0732290673237
2.5,18.7291666625,49.33333333,119.11111113333334,119.11111113333334
3.75,48.75,88.0,189.00434927470332,189.00434927470332
7.375,84.625,0.0,406.27906976744185,406.27906976744185
8.375,56.25,28.0,64.0,64.0
22.0,64.0,129.36634718323694,401.16279069767444,401.16279069767444
24.375,36.125,0.0,331.25,331.25
5.0,39.75,181.81632653061223,311.25,311.25
13.875,14.875,60.0,173.37836342959858,173.37836342959858
6.594842473350697,12.749999999999998,66.0,146.0,146.0
25.0,36.25,161.6122448979592,117.81937623869312,161.6122448979592
16.25,23.75,87.0,18.0,87.0
16.25,26.25,91.0,161.0452865463435,161.0452865463435
102.46666666666667,172.9,0.0,434.1860465116279,434.1860465116279
17.0,22.374999999999996,94.0,172.0,172.0
8.125,30.375,70.0,120.0,120.0
29.625,50.75,139.3877551020408,148.0,148.0
10.0,107.0,0.0,189.00434927470332,189.00434927470332
23.75,32.5,0.0,228.0,228.0
2.5,24.0208333375,68.66666667,114.44444446666667,114.44444446666667
7.125,52.0,29.33333333,59.0,59.0
2.5,12.5,107.06122448979592,145.0732290673237,145.0732290673237
8.75,141.0,0.0,361.7526103681993,361.7526103681993
7.5,40.0,37.0,189.00434927470332,189.00434927470332
17.75,29.0,74.0,135.33333333333331,135.33333333333331
12.5,13.75,30.0,145.0732290673237,145.0732290673237
3.75,22.5,74.0,189.00434927470332,189.00434927470332
15.0,25.0,77.0,161.0452865463435,161.0452865463435
13.625,20.25,66.58563750532086,108.66666666666667,108.66666666666667
6.875,13.125,131.30612244897958,163.33333333333331,163.33333333333331
8.75,15.0,66.0,67.25419256550896,67.25419256550896
10.921590909090892,66.86143374547261,74.67,361.7526103681993,361.7526103681993
62.5,118.0,0.0,189.00434927470332,189.00434927470332
3.0,16.125,35.0,58.0,58.0
6.875,15.25,89.0,148.66666666666666,148.66666666666666
2.5,24.375,62.0,113.33333333333333,113.33333333333333
7.0,88.5,123.22448979591837,247.0,247.0
20.0,16.25,73.0,27.0,73.0
10.0,66.25,163.6326530612245,189.00434927470332,189.00434927470332
28.375,37.25,86.0,147.33333333333331,147.33333333333331
2.5,33.75,53.0,145.0732290673237,145.0732290673237
5.875,64.5,42.0,94.0,94.0
14.125,22.5,129.36634718323694,241.0,241.0
18.75,23.299495322397007,128.7158934890604,173.37836342959858,173.37836342959858
7.5,53.75,68.0,189.00434927470332,189.00434927470332
18.75,36.875,0.0,249.0,249.0
20.0,41.25,60.0,173.37836342959858,173.37836342959858
5.0,45.0,0.0,361.7526103681993,361.7526103681993
34.25,36.75,83.61982436042825,199.33333333333331,199.33333333333331
15.0,31.25,34.0,117.81937623869312,117.81937623869312
14.875,35.5,0.0,217.0,217.0
17.5,22.5,71.0,161.0452865463435,161.0452865463435
7.25,12.749999999999998,105.04081632653062,174.66666666666666,174.66666666666666
11.0,20.625,58.0,100.66666666666667,100.66666666666667
14.143917715348291,75.25,66.58563750532086,49.0,75.25
2.5,22.087500000000002,92.33,122.66666666666666,122.66666666666666
9.0,28.875,58.0,95.0,95.0
12.5,20.0,76.0,117.81937623869312,117.81937623869312
49.875,12.124999999999998,65.0,106.66666666666667,106.66666666666667
16.125,16.875,115.14285714285714,184.66666666666666,184.66666666666666
14.0,25.625,94.0,176.66666666666666,176.66666666666666
6.594842473350697,15.25,30.0,49.0,49.0
21.25,31.25,83.0,161.0452865463435,161.0452865463435
2.5,13.5,56.0,122.66666666666666,122.66666666666666
33.25,22.25,61.212765957446805,118.0,118.0
16.25,27.5,93.0,161.0452865463435,161.0452865463435
5.0,23.75,39.0,72.0,72.0
15.0,28.75,54.0,117.81937623869312,117.81937623869312
6.25,111.5,100.0,186.0,186.0
23.25,30.5,79.0,336.25,336.25
12.75,30.125,44.0,86.0,86.0
14.916666662499999,28.1041666625,65.0,99.33333333,99.33333333
7.125,30.125,75.0,132.66666666666666,132.66666666666666
8.75,37.5,82.0,173.37836342959858,173.37836342959858
7.5,21.25,0.0,173.37836342959858,173.37836342959858
17.0416666625,38.6875,29.0,98.0,98.0
8.53489107177592,19.375,54.0,117.33333333333333,117.33333333333333
6.25,42.12500000000001,86.0,189.00434927470332,189.00434927470332
20.0,35.0,97.0,21.0,97.0
11.75,108.6,0.0,428.6046511627907,428.6046511627907
10.0,81.25,0.0,189.00434927470332,189.00434927470332
8.412500000000001,23.75,76.33,134.66666666666666,134.66666666666666
16.25,20.0,44.0,117.81937623869312,117.81937623869312
3.5,26.0,83.61982436042825,112.0,112.0
6.594842473350697,13.75,46.0,114.66666666666667,114.66666666666667
6.25,13.75,33.0,12.1,33.0
2.5,17.5,121.20408163265306,145.0732290673237,145.0732290673237
17.0,23.375,187.87755102040813,315.0,315.0
9.375,43.875,98.24450975251996,375.0,375.0
0.0,0.0,0.0,0.0,0.0
8.75,70.0,72.0,189.00434927470332,189.00434927470332
11.25,26.25,34.0,83.0,83.0
11.25,17.5,66.0,67.25419256550896,67.25419256550896
3.5,7.75,151.51020408163265,155.33333333333331,155.33333333333331
6.594842473350697,22.625000000000004,97.0,150.66666666666666,150.66666666666666
2.5,66.25,77.0,361.7526103681993,361.7526103681993
2.5,22.5,0.0,145.0732290673237,145.0732290673237
2.5,15.5,165.6530612244898,173.37836342959858,173.37836342959858
20.25,26.75,128.7158934890604,147.33333333333331,147.33333333333331
20.820428328144587,15.875,98.24450975251996,82.0,98.24450975251996
6.70833333375,14.0208333375,126.59183680204083,181.1111111333333,181.1111111333333
14.48426227011652,23.299495322397007,128.7158934890604,173.37836342959858,173.37836342959858
6.5,47.75000000000001,83.61982436042825,92.0,92.0
13.75,18.75,89.0,21.93,89.0
13.75,20.0,56.0,161.0452865463435,161.0452865463435
10.0,30.0,52.0,117.81937623869312,117.81937623869312
2.5,32.75,56.0,173.37836342959858,173.37836342959858
9.375,25.0,73.749430523918,42.0,73.749430523918
8.75,45.0,96.0,361.7526103681993,361.7526103681993
9.0,20.875,84.0,206.0,206.0
33.75,43.75,90.0,117.81937623869312,117.81937623869312
8.75,142.0,0.0,361.7526103681993,361.7526103681993
3.75,45.0,185.85714285714283,145.0732290673237,185.85714285714283
8.75,20.625,59.0,176.0,176.0
8.375,16.75,150.29795918367347,253.10000000000002,253.10000000000002
22.5,56.25,169.69387755102042,189.00434927470332,189.00434927470332
12.0,78.25,0.0,342.5,342.5
33.75,41.25,187.87755102040813,151.33333333333331,187.87755102040813
13.895833337500001,24.3541666625,36.0,81.0,81.0
6.594842473350697,18.75,54.0,111.33333333333333,111.33333333333333
15.25,16.25,71.0,135.33333333333331,135.33333333333331
10.0,31.375,43.0,67.0,67.0
13.5,20.375,90.0,192.0,192.0
21.25,32.5,82.0,161.0452865463435,161.0452865463435
12.75,27.875,82.0,154.66666666666666,154.66666666666666
6.875,15.0,43.0,82.0,82.0
2.5,13.75,69.0,145.0732290673237,145.0732290673237
5.25,39.5,24.0,37.0,39.5
6.594842473350697,12.5,42.0,95.0,95.0
7.5,55.0,46.0,189.00434927470332,189.00434927470332
15.0,17.5,23.0,67.25419256550896,67.25419256550896
6.25,45.37499999999999,0.0,392.5,392.5
7.625,73.84466430620296,48.0,152.66666666666666,152.66666666666666
5.625,12.875,115.14285714285714,152.66666666666666,152.66666666666666
11.125,101.5,0.0,266.0,266.0
9.625,49.25,115.14285714285714,236.0,236.0
17.625,27.25,66.58563750532086,124.66666666666666,124.66666666666666
14.48426227011652,23.299495322397007,49.0,196.66666666666666,196.66666666666666
13.875,111.1,0.0,475.5813953488372,475.5813953488372
18.75,25.0,88.0,173.37836342959858,173.37836342959858
9.0,13.9375,40.0,71.33,71.33
6.25,13.75,68.0,145.0732290673237,145.0732290673237
6.594842473350697,19.625,101.0,192.0,192.0
19.375,54.0,0.0,421.3953488372093,421.3953488372093
6.594842473350697,21.375000000000004,82.0,149.33333333333331,149.33333333333331
2.5,32.875,72.0,173.37836342959858,173.37836342959858
10.0,38.75,0.0,189.33333333333331,189.33333333333331
20.0,17.5,76.0,117.81937623869312,117.81937623869312
35.0,30.0,0.0,189.00434927470332,189.00434927470332
0.0,0.0,0.0,0.0,0.0
8.25,25.125000000000004,66.58563750532086,131.33333333333334,131.33333333333334
16.25,27.5,70.0,161.0452865463435,161.0452865463435
2.5,32.5,149.48979591836735,145.0732290673237,149.48979591836735
14.5,102.3,0.0,257.3333333,257.3333333
25.25,56.375,70.0,157.33333333333331,157.33333333333331
15.5,25.75,0.0,159.33333333333331,159.33333333333331
12.5,16.25,69.0,30.98,69.0
18.75,26.25,105.04081632653062,161.0452865463435,161.0452865463435
10.774999999999999,57.4125,123.74979591836735,189.00434927470332,189.00434927470332
11.25,21.625,39.0,108.66666666666667,108.66666666666667
20.0,31.25,88.0,161.0452865463435,161.0452865463435
12.625,21.625,98.24450975251996,270.0,270.0
33.75,48.875,79.0,98.0,98.0
30.625,48.37500000000001,123.22448979591837,143.33333333333331,143.33333333333331
12.5,22.5,37.0,117.81937623869312,117.81937623869312
8.75,88.5,53.0,134.88888886666666,134.88888886666666
6.875,60.0,51.0,109.77777780000001,109.77777780000001
16.5,32.625,61.0,134.66666666666666,134.66666666666666
23.875,30.125,157.57142857142856,245.0,245.0
7.25,101.4,78.0,162.66666666666666,162.66666666666666
6.25,23.75,0.0,145.0732290673237,145.0732290673237
13.75,83.75,0.0,418.83720930232556,418.83720930232556
6.25,32.5,0.0,361.7526103681993,361.7526103681993
16.25,26.25,79.0,161.0452865463435,161.0452865463435
17.5,26.25,83.0,161.0452865463435,161.0452865463435
6.75,105.8,39.0,87.0,105.8
28.75,43.75,95.0,161.0452865463435,161.0452865463435
3.75,87.5,34.0,189.00434927470332,189.00434927470332
11.25,68.75,0.0,210.0,210.0
6.594842473350697,26.125,129.28571428571428,190.0,190.0
5.0,53.125,96.0,163.33333333333331,163.33333333333331
15.76095700009386,34.375,44.3,88.3,88.3
8.75,75.0,59.0,189.00434927470332,189.00434927470332
3.9625,7.7125,133.32653061224488,198.22,198.22
3.75,52.5,17.0,117.81937623869312,117.81937623869312
6.0,63.25,37.0,69.0,69.0
7.5,36.25,30.0,189.00434927470332,189.00434927470332
45.0,31.25,143.42857142857142,125.33333333333333,143.42857142857142
15.0,32.5,103.0204081632653,161.0452865463435,161.0452865463435
2.5,15.0,167.6734693877551,173.37836342959858,173.37836342959858
10.0,17.5,49.0,117.81937623869312,117.81937623869312
16.5,34.5,0.0,173.37836342959858,173.37836342959858
23.5,77.0,129.36634718323694,189.00434927470332,189.00434927470332
0.0,0.0,0.0,0.0,0.0
26.625,30.75,98.24450975251996,150.0,150.0
8.625,19.25,68.0,176.66666666666666,176.66666666666666
5.0,73.75,0.0,361.7526103681993,361.7526103681993
17.5,32.5,66.0,117.81937623869312,117.81937623869312
8.375,73.375,28.0,70.0,73.375
23.75,30.0,83.0,161.0452865463435,161.0452865463435
2.5,28.75,71.0,173.37836342959858,173.37836342959858
17.5,30.0,79.0,161.0452865463435,161.0452865463435
3.75,62.5,109.08163265306122,189.00434927470332,189.00434927470332
10.0,27.5,131.30612244897958,145.0732290673237,145.0732290673237
7.5,28.75,44.0,117.81937623869312,117.81937623869312
10.0,26.25,44.0,117.81937623869312,117.81937623869312
8.75,53.75,0.0,189.00434927470332,189.00434927470332
13.5,13.625,128.7158934890604,173.37836342959858,173.37836342959858
16.25,21.25,109.08163265306122,161.0452865463435,161.0452865463435
6.25,11.25,47.0,67.25419256550896,67.25419256550896
11.75,24.500000000000004,31.0,67.0,67.0
6.25,13.75,57.0,22.0,57.0
14.875,21.0,83.0,153.33333333333331,153.33333333333331
2.5,139.0,0.0,361.7526103681993,361.7526103681993
7.125,54.625,0.0,189.00434927470332,189.00434927470332
15.0,26.25,44.0,117.81937623869312,117.81937623869312
2.5,6.775,60.67,83.0,83.0
14.48426227011652,23.299495322397007,128.7158934890604,173.37836342959858,173.37836342959858
21.375,49.5,0.0,270.0,270.0
12.5,28.75,94.0,145.0732290673237,145.0732290673237
2.5,7.5,0.0,173.37836342959858,173.37836342959858
2.5,25.0,71.0,145.0732290673237,145.0732290673237
24.125,32.0,92.0,156.66666666666666,156.66666666666666
7.375,98.25,0.0,269.0,269.0
13.75,25.0,0.0,173.37836342959858,173.37836342959858
31.25,61.25,161.6122448979592,161.0452865463435,161.6122448979592
15.0,21.0,75.0,147.33333333333331,147.33333333333331
16.5,115.1,177.77551020408163,233.3333333,233.3333333
52.875,27.375,128.7158934890604,173.37836342959858,173.37836342959858
6.594842473350697,16.25,71.0,128.66666666666666,128.66666666666666
2.5,13.75,101.0,145.0732290673237,145.0732290673237
13.75,30.0,25.0,117.81937623869312,117.81937623869312
187.33333333333331,13.75,75.0,189.00434927470332,189.00434927470332
20.0,26.25,94.0,161.0452865463435,161.0452865463435
3.0,70.5,77.0,122.66666666666666,122.66666666666666
10.5,71.5,0.0,343.75,343.75
9.875,77.75,78.0,158.66666666666666,158.66666666666666
35.0,41.25,95.0,186.66666666666666,186.66666666666666
6.375,12.5,83.0,157.33333333333331,157.33333333333331
6.594842473350697,10.874999999999998,28.0,51.0,51.0
5.0,23.75,54.0,189.00434927470332,189.00434927470332
5.0,62.125,100.0,209.0,209.0
15.125,31.875,123.22448979591837,223.0,223.0
8.75,17.5,133.32653061224488,145.0732290673237,145.0732290673237
7.5,32.5,72.0,117.81937623869312,117.81937623869312
2.5,8.75,35.0,67.25419256550896,67.25419256550896
20.0,32.5,90.0,161.0452865463435,161.0452865463435
13.75,23.75,99.0,173.37836342959858,173.37836342959858
5.0,21.25,28.0,117.81937623869312,117.81937623869312
2.5,11.25,67.0,189.00434927470332,189.00434927470332
5.5,108.9,193.93877551020407,234.0,234.0
6.594842473350697,11.375,33.0,102.66666666666667,102.66666666666667
2.5,15.0,95.0,145.0732290673237,145.0732290673237
17.5,22.5,65.0,117.81937623869312,117.81937623869312
6.125,98.75,129.28571428571428,185.33333333333331,185.33333333333331
5.25,66.0,0.0,439.06976744186045,439.06976744186045
10.25,27.001502469003306,10.0,115.33333333333333,115.33333333333333
25.625,32.875,0.0,173.37836342959858,173.37836342959858
8.625,65.25,85.0,154.66666666666666,154.66666666666666
12.75,103.4,162.28571421836733,212.6666667,212.6666667
7.5,72.5,0.0,189.00434927470332,189.00434927470332
2.5,27.5,84.0,173.37836342959858,173.37836342959858
17.5,28.5,70.0,128.66666666666666,128.66666666666666
25.0,28.75,0.0,117.81937623869312,117.81937623869312
16.25,28.75,36.0,117.81937623869312,117.81937623869312
10.75,26.875,175.75510204081633,15.04,175.75510204081633
11.0,21.124999999999996,66.58563750532086,59.0,66.58563750532086
